Response ID,Date,Score,Taxonomy Type,Response Text,Translated Text,Page URL,vader_negative,vader_neutral,vader_positive,vader_compound,sentiment_label
174965658,"Jan 29, 2026",10,General,En general el sistema funciona adecuadamente,"In general, the system works properly",Dashboard Page,0.0,1.0,0.0,0.0,neutral
174930567,"Jan 29, 2026",6,Performance,"loading time is slow, and the association creation of new contacts is slow",,Dashboard Page,0.0,0.851,0.149,0.2732,positive
174971468,"Jan 29, 2026",6,Usability,Hard to set up,,Dashboard Page,0.318,0.682,0.0,-0.1027,negative
174941038,"Jan 29, 2026",7,General,:),,Dashboard Page,,,,,unscored
174950380,"Jan 29, 2026",7,Usability,Great power but overwhelming.,,Dashboard Page,0.0,0.541,0.459,0.3716,positive
174954172,"Jan 29, 2026",0,Usability,communicating from this platform is extremely painful,,Dashboard Page,0.347,0.653,0.0,-0.4927,negative
174960085,"Jan 29, 2026",9,Expectation Gap,Depends on their budget,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174939823,"Jan 29, 2026",10,General,Good,,Dashboard Page,,,,,unscored
174940637,"Jan 29, 2026",10,Performance,Werkt zoals je wilt en het laad allemaal lekker snel,It works as you want and everything loads nicely quickly,Dashboard Page,0.0,0.656,0.344,0.4939,positive
174953539,"Jan 29, 2026",1,Functionality,Useless reporting,,Dashboard Page,0.737,0.263,0.0,-0.4215,negative
174969268,"Jan 29, 2026",0,Performance,Lento demais.,Too slow.,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174960071,"Jan 29, 2026",10,Usability,easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
174894674,"Jan 28, 2026",10,General,"Ã© uma plataforma muito robusta, com bastante ferramentas",It is a very robust platform with many tools,Dashboard Page,0.0,0.748,0.252,0.4005,positive
174911520,"Jan 28, 2026",10,General,it is the best integrated multiple platform in existence.,,Dashboard Page,0.0,0.656,0.344,0.6369,positive
174913094,"Jan 28, 2026",9,General,Came back,,Globalhome Page,0.0,1.0,0.0,0.0,neutral
174911114,"Jan 28, 2026",3,Performance,muito lento e trava,Very slow and freezes,Dashboard Page,0.313,0.687,0.0,-0.0935,negative
174890268,"Jan 28, 2026",1,Usability,too complicated,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174885048,"Jan 28, 2026",8,Usability,reports tool can be cleaner. it's too clunky and difficult to navigate around.,,Dashboard Page,0.164,0.724,0.112,-0.2023,negative
174893080,"Jan 28, 2026",10,Usability,Me ajuda a executar o meu trabalho de maneira mais eficiente,It helps me to perform my work more efficiently,Globalhome Page,0.0,0.556,0.444,0.6801,positive
174905324,"Jan 28, 2026",8,General,"It's a very flexible, user-friendly and all round solution. I'm not putting 10 because it might be too much for some businesses who are looking for a more straight forward solution.",,Dashboard Page,0.0,0.745,0.255,0.8047,positive
174897764,"Jan 28, 2026",10,General,"User friendly, price point good for our size",,Globalhome Page,0.0,0.496,0.504,0.7269,positive
174908726,"Jan 28, 2026",10,Usability,"Es completa ,organizada y dinamica","It is complete, organized, and dynamic",Dashboard Page,0.0,0.658,0.342,0.3818,positive
174903977,"Jan 28, 2026",0,Performance,"always freezing, takes ages to load, features are often frozen take ages to load, general poor user experience",,Dashboard Page,0.22,0.78,0.0,-0.5423,negative
174904538,"Jan 28, 2026",6,Usability,"Es ist gut, aber so umfangreich und wir sind nur ein kleines Team, das keinen CRM-Admin hat, der alles kann, alles weiÃŸ. Es ist so viel probieren nÃ¶tig um das Potential auszuschÃ¶pfen.","It's good, but so comprehensive and we are just a small team without a CRM admin who knows everything. So much trial and error is needed to unlock the potential.",Dashboard Page,0.1,0.762,0.138,0.0873,positive
174878846,"Jan 28, 2026",10,Usability,"its roughly 1 million times easier to use than salesforce. new hires can use it within one day, and are very comfortable within one week.  there are some very slight changes i would like to see, but nothing that would be difficult for you to build",,Dashboard Page,0.063,0.82,0.116,0.177,positive
174919134,"Jan 28, 2026",5,Usability,not much for support and super overwhelming,,Dashboard Page,0.202,0.448,0.35,0.3903,positive
174916661,"Jan 28, 2026",0,Expectation Gap,Doesn't reflect what an employee actually does,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174914222,"Jan 28, 2026",10,Usability,"vielfÃ¤ltig, einfach, anpassbar und Ã¼bersichtlich","Varied, easy, customizable, and clear",Globalhome Page,0.0,0.353,0.647,0.6705,positive
174897409,"Jan 28, 2026",8,General,VertriebsunterstÃ¼tzung,Sales support,Dashboard Page,0.0,0.27,0.73,0.4019,positive
174903141,"Jan 28, 2026",10,Usability,Ease of Use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
174921749,"Jan 28, 2026",9,General,been super helpful,,Dashboard Page,,,,,unscored
174917234,"Jan 28, 2026",3,Performance,super slow to load,,Dashboard Page,0.0,0.435,0.565,0.5994,positive
174894766,"Jan 28, 2026",4,Usability,"Cadastro de clientes sem obrigatoriedade do CNPJ, permite cadastros duplicados o que polui demais o CRM e gera um problema enorme no dia a dia em diversos processos da companhia.","Customer registration without the requirement of CNPJ allows for duplicate registrations, which pollutes the CRM too much and generates a huge problem in daily operations in various company processes.",Dashboard Page,0.173,0.76,0.067,-0.5574,negative
174885746,"Jan 28, 2026",9,Usability,Slick and easy,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
174918536,"Jan 28, 2026",0,Usability,"bad ui, poor updates and support",,Dashboard Page,0.537,0.244,0.22,-0.5994,negative
174884836,"Jan 28, 2026",5,Functionality,falta de funciÃ³n de filtros y funciÃ³n elementar,Lack of filter function and elementary feature,Dashboard Page,0.277,0.723,0.0,-0.3182,negative
174910063,"Jan 28, 2026",3,Functionality,Need to make it easier to sort by 'company',,Dashboard Page,0.0,0.741,0.259,0.4215,positive
174896136,"Jan 28, 2026",7,Usability,"I used to LOVE HubSpot. The recent UX changes made the platform inconsistent and confusing - it's as if the different teams working on different areas don't communicate at all and just do whatever the F*** they want with the UI/UX. I also used to love the reports, but the more of them I build, the more frustrated I get by ridiculous limitations and inconsistent UX + restrictions for different report types (e.g. templated, custom, single object)",,Dashboard Page,0.111,0.812,0.077,-0.6153,negative
174899414,"Jan 28, 2026",10,Functionality,Everything I need and want is in hubspot and I love the functionality such as calling from the PC but connecting it to the phone/hubspot app.,,Dashboard Page,0.0,0.865,0.135,0.4118,positive
174917693,"Jan 28, 2026",7,Expectation Gap,Contact driven and not company driven,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174922011,"Jan 28, 2026",10,Usability,Curva de aprendizaje e implementaciÃ³n baja - media. Mejor costo-beneficio,Low learning curve and implementation time - medium. Better cost-benefit,Dashboard Page,0.162,0.615,0.223,0.2023,positive
174918297,"Jan 28, 2026",2,Expectation Gap,Lots of bugs and support solutions take too long because they want to make sure they still make the most money for the features being sold.,,Dashboard Page,0.0,0.733,0.267,0.7184,positive
174852681,"Jan 27, 2026",10,General,its great all around,,Dashboard Page,0.0,0.423,0.577,0.6249,positive
174849547,"Jan 27, 2026",9,Usability,"c'est un CRM bien organisÃ© 
qui met Ã  jour frÃ©quemment son application 
assez complet 
mais qui manque de fluiditÃ© et de rÃ©activitÃ©","It's a well-organized CRM that frequently updates its application and is quite complete, but it lacks fluidity and responsiveness.",Dashboard Page,0.0,1.0,0.0,0.0,neutral
174868310,"Jan 27, 2026",0,Performance,Way too slow,,Dashboard Page,,,,,unscored
174849707,"Jan 27, 2026",9,Usability,ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
174838571,"Jan 27, 2026",7,Usability,"Somewhat easy to use, but also very slow and dashboards are so confusing",,Dashboard Page,0.202,0.686,0.112,-0.3471,negative
174859995,"Jan 27, 2026",8,Performance,solo es algo lento,It's just a bit slow,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174821372,"Jan 27, 2026",3,Performance,å‹•ä½œãŒé‡ã„,The interface is very confusing and difficult to use,Dashboard Page,0.415,0.585,0.0,-0.6068,negative
174845473,"Jan 27, 2026",9,Usability,It's very intuitive and helps me manage the deals in an efficient way,,Dashboard Page,0.0,0.66,0.34,0.6872,positive
174866699,"Jan 27, 2026",10,General,RESPUESTA RAPIDA,,Dashboard Page,,,,,unscored
174851693,"Jan 27, 2026",1,Functionality,"Strongly dislike reporting features, search is horrible, it's very limited and restricted",,Dashboard Page,0.551,0.346,0.104,-0.8425,negative
174852676,"Jan 27, 2026",8,Functionality,sales efforts and sequences,,Dashboard Page,,,,,unscored
174857126,"Jan 27, 2026",10,Usability,"ease of use, intuitive, great UI",,Dashboard Page,0.0,0.377,0.623,0.765,positive
174838411,"Jan 27, 2026",8,Usability,"FacilitÃ© d'utilisation, ergonomie","Ease of use, ergonomics",Dashboard Page,0.0,0.545,0.455,0.3612,positive
174859370,"Jan 27, 2026",10,Usability,Excelente plataforma de mkt e vendas. Intuitiva e com uma gama completa de recursos,Excellent marketing and sales platform. Intuitive and has a complete range of features,Globalhome Page,0.0,0.764,0.236,0.5719,positive
174830433,"Jan 27, 2026",3,Usability,ã¡ã‚‡ãã¡ã‚‡ãä½¿ç”¨æ„ŸãŒå¤‰ã‚ã£ã¦ã€è‰¯ããªã„æ–¹å‘ã«å¤‰ã‚ã£ãŸæ™‚ãŒã¤ã‚‰ã„ã€‚,It's painful when the user experience changes and gets worse.,Dashboard Page,0.429,0.571,0.0,-0.7184,negative
174824338,"Jan 27, 2026",7,Functionality,COuld give me more insights with AI features to save time and get to the most important insights and actions faster,,Dashboard Page,0.0,0.782,0.218,0.6478,positive
174824736,"Jan 27, 2026",10,General,atendimento mto bom do suporte e do meu cs wellinton,Very good support and my CS Wellinton,Dashboard Page,0.0,0.448,0.552,0.7328,positive
174866663,"Jan 27, 2026",4,Expectation Gap,"some things are still inexcusably bad about hubspot, like copying in a domain. GOD FORBID it has a http:// before the www, then you get the snarky little message About what a website is. Thanks. 

Also, formatting in emails has never been good and text size and font is consistently inconsistent

Outlook plug in is great when it works, but does not always work, so cant count on it 

As a long time hubspot user, id expect the platform to be better",,Dashboard Page,0.065,0.804,0.131,0.7225,positive
174857916,"Jan 27, 2026",10,General,Tool erfÃ¼llt unsere Zwecke,The tool fulfills our purposes,Dashboard Page,0.0,0.667,0.333,0.25,positive
174850974,"Jan 27, 2026",10,Functionality,"Easy to use, well organized. I would allow for a feature that allows noted to be moved to top of page if you so choose.",,Dashboard Page,0.0,0.707,0.293,0.7717,positive
174852191,"Jan 27, 2026",10,General,seems pretty complete,,Dashboard Page,0.0,0.385,0.615,0.4939,positive
174838710,"Jan 27, 2026",10,Usability,Easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
174840629,"Jan 27, 2026",0,General,Ganz schlimmes Programm als ein CRM Systeme,Very bad program as a CRM system,Dashboard Page,0.387,0.613,0.0,-0.5849,negative
174870725,"Jan 27, 2026",0,Usability,Sucks to use,,Dashboard Page,0.556,0.444,0.0,-0.3612,negative
174859128,"Jan 27, 2026",10,General,Grande potencial,Great potential,Dashboard Page,0.0,0.196,0.804,0.6249,positive
174868073,"Jan 27, 2026",5,Usability,Not very intuitive,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174850918,"Jan 27, 2026",0,General,look how Salesforce work,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174832295,"Jan 27, 2026",10,Functionality,COULD IT BE POSSIBLE TO DOWNLOAD OF EXCEL FILE ?,Could it be possible to download an Excel file?,Dashboard Page,0.0,0.727,0.273,0.4588,positive
174850211,"Jan 27, 2026",3,Performance,very lag,,Dashboard Page,,,,,unscored
174849249,"Jan 27, 2026",10,General,It has nice system,,Dashboard Page,0.0,0.517,0.483,0.4215,positive
174822359,"Jan 27, 2026",6,Usability,muito dificil,very difficult,Globalhome Page,0.736,0.264,0.0,-0.4201,negative
174855182,"Jan 27, 2026",6,Functionality,"I hate the reporting, think attribution reporting is crap (not just here - at multiple companies)",,Dashboard Page,0.31,0.69,0.0,-0.743,negative
174846385,"Jan 27, 2026",10,General,"Hubspot rocks, I'm one of your biggest fans",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174837672,"Jan 27, 2026",9,General,Does everything a crm system should,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174832944,"Jan 27, 2026",3,Performance,ã‚µã‚¤ãƒˆãŒé‡ã„ã§ã™ã€‚,The site is slow.,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174862785,"Jan 27, 2026",10,Usability,SU FACILIDAD DE USO,Ease of use,Dashboard Page,0.0,0.444,0.556,0.3612,positive
174836382,"Jan 27, 2026",3,Usability,not a very intuitive platform and far too many updates and changes to really become familiar,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174868292,"Jan 27, 2026",6,Usability,"there are very clunky features like the inability to save advanced features, reloading pages deletes filters, going back to tasks resets the list/organization you were previously using, completing a task and then rescheduling does not ""revive"" the task/provide a reminder after the initial ""completion"" click, templates can't be organized in ""insert template"" when going through tasks they can only be used in the order of recency (if that makes sense), certain filters available on the contact lists cannot be applied to your tasks list,  adding contact timezone is very clunky and inefficient, I could probably think of more.",,Dashboard Page,0.044,0.861,0.094,0.6517,positive
174829414,"Jan 27, 2026",0,Usability,TROPPO DISPERSIVO POCO INTUITIVO E NON CREATO PER UN CONTACT CENTER,"Too scattered, not intuitive, and not created for a contact center",Dashboard Page,0.148,0.852,0.0,-0.1877,negative
174855486,"Jan 27, 2026",5,Performance,Tem horas que apresenta algumas lentidÃµes sendo necessÃ¡rio ficar clicando na tecla F5 para ficar atualizando,"Sometimes it presents some delays, requiring to keep clicking the F5 key to update",Dashboard Page,0.0,1.0,0.0,0.0,neutral
174836192,"Jan 27, 2026",1,Functionality,Hubspot is slow and alot of features are missing like Salesforce has,,Dashboard Page,0.15,0.68,0.17,0.0772,positive
174834209,"Jan 27, 2026",10,Functionality,RapiditÃ© - FonctionnalitÃ© - Suivi,RapiditÃ© - Functionality - Tracking,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174810580,"Jan 26, 2026",0,Usability,"You switch the platform around too often, don't give time for users to catch up and no explanation of the changes.",,Globalhome Page,0.099,0.901,0.0,-0.296,negative
174799736,"Jan 26, 2026",10,General,Support,,Dashboard Page,,,,,unscored
174776168,"Jan 26, 2026",9,Usability,Lots of options to enable me to do my job faster and easier.,,Dashboard Page,0.0,0.811,0.189,0.4215,positive
174785241,"Jan 26, 2026",9,Expectation Gap,Our main source of data and should be first point of call rathe than afterthought,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174794848,"Jan 26, 2026",8,Usability,Porque organizo la base de datos de clientes personalizado con su proceso de compra,Because I organize the custom customer database with their purchase process,Dashboard Page,0.0,1.0,0.0,0.0,neutral
174800327,"Jan 26, 2026",10,Performance,rapidez,Speed,Globalhome Page,0.0,1.0,0.0,0.0,neutral
174796268,"Jan 26, 2026",2,Reliability,"Service disruption too often due to website improvements, making it inconvenient when needing to access our files saved within our hubspot portal. Aside from that hubspot works perfectly, I just wouldn't recommend since the disruption of services due to the website improvements occur too often.",,Dashboard Page,0.164,0.637,0.2,0.4749,positive
174803737,"Jan 26, 2026",6,Performance,Browser calling always sounds super bad but i like the idea. Other than that it's great just hate having to use my cell phone to make dials when i could be calling in the browser if it wasn't so laggy and such poor sound quality,,Dashboard Page,0.185,0.631,0.184,-0.0258,neutral
174783685,"Jan 26, 2026",9,Usability,"Intuitive, easy to work out, and work with.",,Globalhome Page,0.0,0.707,0.293,0.4404,positive
174809561,"Jan 26, 2026",0,Usability,Really complicated to learn. A lot of features don't work as expected.,,Globalhome Page,0.0,1.0,0.0,0.0,neutral
